Date,Open,High,Low,Close,Volume
2021-01-01 00:00:00,0.0012784,0.0012924,0.0012767,0.0012917,12120.18
2021-01-01 01:00:00,0.0012916,0.0012932,0.0012795,0.001289,17690.35
2021-01-01 02:00:00,0.0012893,0.001293,0.0012767,0.0012782,66840.13
2021-01-01 03:00:00,0.0012782,0.001301,0.0012767,0.0013001,38849.69
2021-01-01 04:00:00,0.0013004,0.0013026,0.0012895,0.0012949,25103.08
2021-01-01 05:00:00,0.0012951,0.0013028,0.0012903,0.0012962,20341.61
2021-01-01 06:00:00,0.0012963,0.0012979,0.0012902,0.001292,18333.4
2021-01-01 07:00:00,0.001292,0.001295,0.0012855,0.0012902,16145.31
2021-01-01 08:00:00,0.0012903,0.001297,0.0012891,0.0012955,18132.68
2021-01-01 09:00:00,0.0012956,0.0012966,0.0012869,0.0012902,21500.68
2021-01-01 10:00:00,0.0012903,0.0012996,0.0012854,0.0012994,12979.36
2021-01-01 11:00:00,0.0012995,0.0013293,0.0012966,0.0013283,39932.28
2021-01-01 12:00:00,0.0013283,0.0013326,0.0013089,0.0013093,30425.55
2021-01-01 13:00:00,0.0013092,0.0013222,0.0013052,0.0013108,23708.63
2021-01-01 14:00:00,0.0013112,0.0013149,0.0012996,0.0013009,33685.2
2021-01-01 15:00:00,0.0013007,0.0013067,0.0012958,0.0012998,19878.17
2021-01-01 16:00:00,0.0012994,0.0013111,0.0012992,0.0013064,26167.5
2021-01-01 17:00:00,0.0013073,0.0013106,0.0012972,0.0013027,18809.18
2021-01-01 18:00:00,0.0013029,0.0013068,0.0012918,0.0013018,19281.4
2021-01-01 19:00:00,0.0013017,0.001305,0.0012863,0.0012939,25480.04
2021-01-01 20:00:00,0.0012938,0.0012956,0.0012875,0.0012886,11368.58
2021-01-01 21:00:00,0.0012886,0.0012945,0.0012772,0.0012812,43477.23
2021-01-01 22:00:00,0.001281,0.0012825,0.0012754,0.0012764,9429.74
2021-01-01 23:00:00,0.0012767,0.0012856,0.0012758,0.001284,13029.96
2021-01-02 00:00:00,0.0012837,0.0012941,0.0012799,0.0012871,58077.18
2021-01-02 01:00:00,0.0012872,0.0012879,0.0012652,0.0012664,53436.7
2021-01-02 02:00:00,0.0012661,0.0012728,0.0012609,0.0012681,20058.72
2021-01-02 03:00:00,0.0012682,0.0012713,0.0012655,0.0012686,13908.03
2021-01-02 04:00:00,0.0012683,0.0012803,0.0012664,0.0012795,26387.96
2021-01-02 05:00:00,0.0012791,0.0012798,0.0012721,0.0012745,13753.13
2021-01-02 06:00:00,0.0012744,0.0012795,0.0012645,0.0012732,19795.61
2021-01-02 07:00:00,0.0012732,0.0012761,0.0012588,0.0012624,22133.91
2021-01-02 08:00:00,0.001262,0.0012633,0.0012519,0.0012542,13436.69
2021-01-02 09:00:00,0.0012542,0.0012546,0.0012426,0.0012446,12330.19
2021-01-02 10:00:00,0.0012442,0.0012538,0.0012382,0.0012494,11847.3
2021-01-02 11:00:00,0.0012496,0.0012584,0.0012473,0.0012529,13035.43
2021-01-02 12:00:00,0.0012529,0.0012584,0.0012499,0.0012537,6758.72
2021-01-02 13:00:00,0.0012538,0.0012555,0.0012168,0.001238,73155.79
2021-01-02 14:00:00,0.001238,0.0012457,0.0012094,0.0012094,37132.05
2021-01-02 15:00:00,0.0012098,0.001219,0.0012039,0.0012145,40606.44
2021-01-02 16:00:00,0.0012142,0.0012195,0.0011936,0.0012018,37401.58
2021-01-02 17:00:00,0.0012015,0.0012019,0.0011534,0.0011803,120062.05
2021-01-02 18:00:00,0.0011807,0.0011945,0.0011648,0.0011707,56881.26
2021-01-02 19:00:00,0.0011715,0.0011822,0.0011458,0.001155,39097.99
2021-01-02 20:00:00,0.001155,0.0011637,0.0011432,0.0011515,41942.84
2021-01-02 21:00:00,0.0011517,0.0012194,0.0011501,0.0012171,71770.15
2021-01-02 22:00:00,0.0012186,0.0012266,0.0011863,0.0011969,58485.33
2021-01-02 23:00:00,0.0011969,0.001205,0.0011789,0.001186,23583.44
2021-01-03 00:00:00,0.0011863,0.0012028,0.0011843,0.0011885,21587.61
2021-01-03 01:00:00,0.0011882,0.0011982,0.0011707,0.001171,25337.18
2021-01-03 02:00:00,0.0011711,0.0011766,0.0011566,0.0011651,38674.3
2021-01-03 03:00:00,0.0011652,0.0011657,0.0011555,0.0011638,33749.6
2021-01-03 04:00:00,0.0011636,0.0011708,0.0011599,0.0011649,18652.85
2021-01-03 05:00:00,0.0011651,0.0011687,0.0011386,0.0011405,26274.62
2021-01-03 06:00:00,0.0011404,0.0011431,0.0011021,0.0011213,77881.53
2021-01-03 07:00:00,0.0011216,0.0011281,0.0011093,0.0011245,25475.72
2021-01-03 08:00:00,0.0011243,0.0011291,0.0010941,0.0011029,61329.96
2021-01-03 09:00:00,0.0011039,0.0011245,0.0011018,0.001123,41030.67
2021-01-03 10:00:00,0.0011227,0.0011292,0.0011154,0.0011175,45151.88
2021-01-03 11:00:00,0.0011178,0.0011393,0.0011127,0.001134,37781.52
2021-01-03 12:00:00,0.0011336,0.0011799,0.0011235,0.0011576,77476.72
2021-01-03 13:00:00,0.0011578,0.001191,0.0011497,0.001171,78506.38
2021-01-03 14:00:00,0.001171,0.0011926,0.001153,0.0011916,44943.7
2021-01-03 15:00:00,0.0011914,0.0012178,0.0011914,0.0011976,83534.1
2021-01-03 16:00:00,0.0011978,0.0012209,0.0011968,0.0012031,55111.73
2021-01-03 17:00:00,0.0012031,0.0012359,0.0012024,0.0012345,75426.97
2021-01-03 18:00:00,0.0012347,0.0012466,0.0012281,0.0012381,43929.06
2021-01-03 19:00:00,0.0012389,0.0012642,0.0012341,0.0012356,45806.69
2021-01-03 20:00:00,0.0012355,0.0012398,0.0012288,0.0012304,22017.69
2021-01-03 21:00:00,0.0012305,0.0012343,0.0011956,0.0011987,58394.67
2021-01-03 22:00:00,0.0011987,0.0012188,0.0011955,0.0012121,25965.28
2021-01-03 23:00:00,0.0012122,0.0012341,0.0012078,0.0012279,32478.83
2021-01-04 00:00:00,0.0012279,0.0012565,0.0012255,0.0012489,39486.74
2021-01-04 01:00:00,0.0012493,0.0012877,0.0012493,0.0012689,76943.36
2021-01-04 02:00:00,0.001269,0.0012859,0.0012483,0.0012493,58163.78
2021-01-04 03:00:00,0.0012494,0.00126,0.0012295,0.0012352,47975.05
2021-01-04 04:00:00,0.0012355,0.0012505,0.00123,0.0012307,47268.24
2021-01-04 05:00:00,0.0012307,0.0012561,0.0012201,0.0012537,47897.21
2021-01-04 06:00:00,0.0012536,0.0012853,0.0012455,0.0012808,60108.01
2021-01-04 07:00:00,0.0012804,0.0013084,0.0012637,0.0012687,100900.37
2021-01-04 08:00:00,0.0012693,0.00138,0.0012615,0.0012719,138053.04
2021-01-04 09:00:00,0.0012714,0.00128,0.001258,0.0012727,50167.39
2021-01-04 10:00:00,0.0012725,0.001304,0.0012688,0.0013021,83427.6
2021-01-04 11:00:00,0.0013014,0.0013708,0.0012872,0.0013011,166305.48
2021-01-04 12:00:00,0.0013021,0.0013096,0.0012628,0.0012715,59920.95
2021-01-04 13:00:00,0.0012704,0.0012892,0.0012584,0.0012821,66765.97
2021-01-04 14:00:00,0.0012821,0.0012857,0.0012544,0.0012544,36518.37
2021-01-04 15:00:00,0.0012544,0.0012544,0.0012388,0.0012422,33894.04
2021-01-04 16:00:00,0.0012418,0.0012598,0.0012401,0.0012558,21997.55
2021-01-04 17:00:00,0.0012557,0.001269,0.001251,0.001255,29918.26
2021-01-04 18:00:00,0.0012549,0.0012777,0.0012526,0.0012719,27868.92
2021-01-04 19:00:00,0.0012732,0.0012809,0.0012663,0.0012777,22837.73
2021-01-04 20:00:00,0.0012777,0.0012777,0.0012573,0.0012604,17990.17
2021-01-04 21:00:00,0.0012606,0.0012715,0.0012545,0.0012672,15744.25
2021-01-04 22:00:00,0.0012663,0.001291,0.0012598,0.0012903,24049.69
2021-01-04 23:00:00,0.00129,0.0012993,0.00127,0.0012822,35175.32
2021-01-05 00:00:00,0.0012822,0.0012856,0.0012584,0.0012841,48746.11
2021-01-05 01:00:00,0.0012843,0.0012858,0.001242,0.0012546,64481.66
2021-01-05 02:00:00,0.0012547,0.0012717,0.0012536,0.0012573,58111.2
2021-01-05 03:00:00,0.0012574,0.0012606,0.0012503,0.0012564,40058.75
2021-01-05 04:00:00,0.0012564,0.001276,0.0012515,0.0012752,28617.19
2021-01-05 05:00:00,0.0012754,0.0012888,0.001264,0.0012793,29353.06
2021-01-05 06:00:00,0.0012788,0.0012944,0.0012695,0.0012841,24617.41
2021-01-05 07:00:00,0.0012841,0.0012988,0.00127,0.0012766,34555.37
2021-01-05 08:00:00,0.0012772,0.0012909,0.00127,0.0012876,17868.94
2021-01-05 09:00:00,0.0012876,0.0012905,0.0012732,0.0012783,18166.81
2021-01-05 10:00:00,0.0012793,0.0012825,0.0012669,0.0012722,15758.98
2021-01-05 11:00:00,0.0012725,0.0012871,0.0012697,0.0012859,19846.15
2021-01-05 12:00:00,0.001286,0.0012861,0.0012704,0.0012785,13408.13
2021-01-05 13:00:00,0.0012789,0.0012791,0.001264,0.0012742,15742.23
2021-01-05 14:00:00,0.0012742,0.0012762,0.0012615,0.0012644,23167.02
2021-01-05 15:00:00,0.0012645,0.0012719,0.00123,0.0012373,37035.78
2021-01-05 16:00:00,0.0012374,0.001253,0.001236,0.0012521,25175.92
2021-01-05 17:00:00,0.0012513,0.0012574,0.001237,0.0012437,31648.84
2021-01-05 18:00:00,0.0012437,0.0012481,0.0012301,0.0012317,33870.5
2021-01-05 19:00:00,0.0012311,0.0012353,0.0012012,0.001204,52869.11
2021-01-05 20:00:00,0.0012037,0.001207,0.0011731,0.0011966,51413.15
2021-01-05 21:00:00,0.0011968,0.0012047,0.0011793,0.0011844,60793.94
2021-01-05 22:00:00,0.0011842,0.0012131,0.0011826,0.0012082,28748.38
2021-01-05 23:00:00,0.0012085,0.0012098,0.001187,0.0012076,46262.97
2021-01-06 00:00:00,0.0012076,0.001232,0.0012045,0.0012319,32079.35
2021-01-06 01:00:00,0.001232,0.001232,0.0012076,0.0012119,44111.25
2021-01-06 02:00:00,0.0012122,0.0012128,0.0012026,0.001203,23558.05
2021-01-06 03:00:00,0.0012029,0.0012123,0.001198,0.0012098,25756.79
2021-01-06 04:00:00,0.0012096,0.0012137,0.001195,0.0011963,22815.7
2021-01-06 05:00:00,0.0011967,0.0011967,0.0011541,0.0011611,79111.34
2021-01-06 06:00:00,0.0011611,0.0011754,0.0011523,0.0011633,24712.08
2021-01-06 07:00:00,0.0011633,0.0011736,0.0011587,0.001165,18740.55
2021-01-06 08:00:00,0.001165,0.0011849,0.0011612,0.0011797,56986.2
2021-01-06 09:00:00,0.0011797,0.0011954,0.0011715,0.0011888,50121.98
2021-01-06 10:00:00,0.0011885,0.0012106,0.0011881,0.0012097,53251.29
2021-01-06 11:00:00,0.0012097,0.001211,0.001195,0.0012056,34205.45
2021-01-06 12:00:00,0.0012052,0.0012097,0.001181,0.0011884,52827.57
2021-01-06 13:00:00,0.0011881,0.0012045,0.0011821,0.0011949,45141.01
2021-01-06 14:00:00,0.0011947,0.0012259,0.001192,0.0012165,65098.29
2021-01-06 15:00:00,0.0012164,0.0012231,0.001202,0.0012046,54512.66
2021-01-06 16:00:00,0.0012049,0.0012119,0.0011946,0.0011969,40627.08
2021-01-06 17:00:00,0.0011963,0.0012129,0.0011831,0.001205,129837.48
2021-01-06 18:00:00,0.001205,0.001212,0.0011914,0.0011973,65591.65
2021-01-06 19:00:00,0.0011969,0.0011971,0.0011778,0.001183,48792.12
2021-01-06 20:00:00,0.0011831,0.0011866,0.0011633,0.0011796,65507.94
2021-01-06 21:00:00,0.0011802,0.0012,0.0011468,0.001152,96164.68
2021-01-06 22:00:00,0.0011524,0.0011594,0.0011386,0.0011548,55034.94
2021-01-06 23:00:00,0.0011547,0.0011615,0.0011457,0.0011611,32588.84
2021-01-07 00:00:00,0.0011613,0.0011646,0.0011323,0.0011489,49833.51
2021-01-07 01:00:00,0.0011487,0.0011496,0.0011203,0.0011257,67308.28
2021-01-07 02:00:00,0.0011256,0.001135,0.0011222,0.0011311,69367.34
2021-01-07 03:00:00,0.0011311,0.001139,0.0011244,0.0011304,32180.89
2021-01-07 04:00:00,0.0011304,0.0011357,0.0011168,0.001124,34573.82
2021-01-07 05:00:00,0.0011241,0.001138,0.0011179,0.0011305,51996.36
2021-01-07 06:00:00,0.0011305,0.0011654,0.0011276,0.0011469,96218.81
2021-01-07 07:00:00,0.0011469,0.0011901,0.0011402,0.00118,216050.62
2021-01-07 08:00:00,0.0011799,0.0011939,0.0011613,0.0011703,37945.45
2021-01-07 09:00:00,0.0011705,0.001177,0.0011542,0.0011646,45023.49
2021-01-07 10:00:00,0.0011646,0.0011731,0.0011544,0.0011603,24005.7
2021-01-07 11:00:00,0.0011602,0.00119,0.0011601,0.0011746,60419.98
2021-01-07 12:00:00,0.0011748,0.0011876,0.001158,0.0011606,40153.36
2021-01-07 13:00:00,0.0011606,0.0011665,0.001152,0.0011569,32689.74
2021-01-07 14:00:00,0.001157,0.0011577,0.0011367,0.0011466,38251.6
